chr	start	end	JLDS017
chr10	34170000	34180000	0.930
chr10	34180000	34190000	0.859
chr10	34190000	34200000	0.910
chr10	34200000	34210000	0.974
chr10	34210000	34220000	0.943
chr10	34220000	34230000	0.882
chr10	34230000	34240000	0.962
chr10	34240000	34250000	0.953
chr10	34250000	34260000	0.951
chr10	34260000	34270000	0.838
chr10	34270000	34280000	0.972
chr10	34280000	34290000	0.936
chr10	34290000	34300000	0.887
chr10	34300000	34310000	0.931
chr10	34310000	34320000	0.939
chr10	34320000	34330000	0.903
chr10	34330000	34340000	0.890
chr10	34340000	34350000	0.956
chr10	34350000	34360000	0.888
chr10	34360000	34370000	0.891
chr10	34370000	34380000	0.920
chr10	34380000	34390000	0.940
chr10	34390000	34400000	0.830
chr10	34400000	34410000	0.872
chr10	34410000	34420000	0.877
chr10	34420000	34430000	0.939
chr10	34430000	34440000	0.972
chr10	34440000	34450000	0.835
chr10	34450000	34460000	0.948
chr10	34460000	34470000	0.931
chr10	34470000	34480000	0.877
chr10	34480000	34490000	0.862
chr10	34490000	34500000	0.941
chr10	34500000	34510000	0.964
chr10	34510000	34520000	0.937
chr10	34520000	34530000	0.898
chr10	34530000	34540000	0.938
chr10	34540000	34550000	0.956
chr10	34550000	34560000	0.967
chr10	34570000	34580000	0.952
chr10	34580000	34590000	0.911
chr10	34590000	34600000	0.970
chr10	34600000	34610000	0.794
chr10	34610000	34620000	0.963
chr10	34640000	34650000	0.954
chr10	34650000	34660000	0.966
chr10	34670000	34680000	0.960
chr10	34680000	34690000	0.947
chr10	34700000	34710000	0.920
chr10	34710000	34720000	0.948
chr10	34720000	34730000	0.860
chr10	34730000	34740000	0.897
chr10	34740000	34750000	0.928
chr10	34750000	34760000	0.953
chr10	34760000	34770000	0.921
chr10	34770000	34780000	0.918
chr10	34780000	34790000	0.865
chr10	34790000	34800000	0.870
chr10	34800000	34810000	0.917
chr10	34810000	34820000	0.931
chr10	34820000	34830000	0.844
chr10	34830000	34840000	0.942
chr10	34840000	34850000	0.962
chr10	34850000	34860000	0.917
chr10	34860000	34870000	0.927
chr10	34870000	34880000	0.930
chr10	34880000	34890000	0.968
chr10	34890000	34900000	0.898
chr10	34900000	34910000	0.956
chr10	34910000	34920000	0.912
chr10	34920000	34930000	0.843
chr10	34930000	34940000	0.935
chr10	34940000	34950000	0.837
chr10	34950000	34960000	0.897
chr10	34960000	34970000	0.957
chr10	34970000	34980000	0.919
chr10	34980000	34990000	0.909
chr10	34990000	35000000	0.860
chr10	35000000	35010000	0.895
chr10	35010000	35020000	0.879
chr10	35020000	35030000	0.816
chr10	35030000	35040000	0.897
chr10	35040000	35050000	0.938
chr10	35050000	35060000	0.895
chr10	35060000	35070000	0.942
chr10	35070000	35080000	0.933
chr10	35080000	35090000	0.888
chr10	35090000	35100000	0.746
chr10	35100000	35110000	0.201
chr10	35110000	35120000	0.900
chr10	35120000	35130000	0.954
chr10	35130000	35140000	0.917
chr10	35140000	35150000	0.866
chr10	35150000	35160000	0.948
chr10	35160000	35170000	0.953
chr10	35170000	35180000	0.912
chr10	35180000	35190000	0.877
chr10	35190000	35200000	0.859
chr10	35200000	35210000	0.839
chr10	35210000	35220000	0.951
chr10	35220000	35230000	0.913
chr10	35230000	35240000	0.927
chr10	35240000	35250000	0.938
chr10	35250000	35260000	0.909
chr10	35260000	35270000	0.924
chr10	35270000	35280000	0.911
chr10	35280000	35290000	0.891
chr10	35290000	35300000	0.909
chr10	35300000	35310000	0.929
chr10	35310000	35320000	0.926
chr10	35320000	35330000	0.949
chr10	35330000	35340000	0.905
chr10	35340000	35350000	0.885
chr10	35350000	35360000	0.959
chr10	35360000	35370000	0.919
chr10	35370000	35380000	0.405
chr10	35380000	35390000	0.924
chr10	35390000	35400000	0.929
chr10	35400000	35410000	0.903
chr10	35410000	35420000	0.219
chr10	35420000	35430000	0.921
chr10	35430000	35440000	0.930
chr10	35440000	35450000	0.921
chr10	35450000	35460000	0.927
chr10	35460000	35470000	0.912
chr10	35470000	35480000	0.946
chr10	35480000	35490000	0.721
chr10	35490000	35500000	0.799
chr10	35500000	35510000	0.658
chr10	35510000	35520000	0.927
chr10	35520000	35530000	0.887
chr10	35530000	35540000	0.937
chr10	35540000	35550000	0.913
chr10	35550000	35560000	0.912
chr10	35560000	35570000	0.874
chr10	35570000	35580000	0.943
chr10	35580000	35590000	0.891
chr10	35590000	35600000	0.823
chr10	35600000	35610000	0.920
chr10	35610000	35620000	0.910
chr10	35620000	35630000	0.105
chr10	35630000	35640000	0.747
chr10	35640000	35650000	0.801
chr10	35650000	35660000	0.919
chr10	35660000	35670000	0.800
chr10	35670000	35680000	0.778
chr10	35680000	35690000	0.875
chr10	35690000	35700000	0.896
chr10	35700000	35710000	0.840
chr10	35710000	35720000	0.855
chr10	35720000	35730000	0.880
chr10	35730000	35740000	0.676
chr10	35740000	35750000	0.725
chr10	35750000	35760000	0.647
chr10	35760000	35770000	0.921
chr10	35770000	35780000	0.854
chr10	35780000	35790000	0.885
chr10	35790000	35800000	0.896
chr10	35800000	35810000	0.925
chr10	35810000	35820000	0.932
chr10	35820000	35830000	0.872
chr10	35830000	35840000	0.907
chr10	35840000	35850000	0.869
chr10	35850000	35860000	0.731
chr10	35860000	35870000	0.901
chr10	35870000	35880000	0.904
chr10	35880000	35890000	0.903
chr10	35890000	35900000	0.517
chr10	35900000	35910000	0.889
chr10	35910000	35920000	0.934
chr10	35920000	35930000	0.167
chr10	35930000	35940000	0.136
chr10	35940000	35950000	0.938
chr10	35950000	35960000	0.891
chr10	35960000	35970000	0.911
chr10	35970000	35980000	0.900
chr10	35980000	35990000	0.914
chr10	35990000	36000000	0.932
chr10	36000000	36010000	0.900
chr10	36010000	36020000	0.913
chr10	36020000	36030000	0.954
chr10	36030000	36040000	0.946
chr10	36040000	36050000	0.895
chr10	36050000	36060000	0.866
chr10	36060000	36070000	0.902
chr10	36070000	36080000	0.893
chr10	36080000	36090000	0.912
chr10	36090000	36100000	0.926
chr10	36100000	36110000	0.937
chr10	36110000	36120000	0.800
chr10	36120000	36130000	0.916
chr10	36130000	36140000	0.754
chr10	36140000	36150000	0.923
chr10	36160000	36170000	0.859
chr10	36170000	36180000	0.882
chr10	36180000	36190000	0.897
chr10	36190000	36200000	0.918
chr10	36200000	36210000	0.902
chr10	36210000	36220000	0.960
chr10	36220000	36230000	0.840
chr10	36230000	36240000	0.878
chr10	36240000	36250000	0.925
chr10	36250000	36260000	0.961
chr10	36280000	36290000	0.897
chr10	36290000	36300000	0.911
chr10	36300000	36310000	0.887
chr10	36310000	36320000	0.904
chr10	36320000	36330000	0.871
chr10	36340000	36350000	0.834
chr10	36350000	36360000	0.928
chr10	36360000	36370000	0.873
chr10	36370000	36380000	0.916
chr10	36380000	36390000	0.933
chr10	36400000	36410000	0.863
chr10	36410000	36420000	0.914
chr10	36420000	36430000	0.934
chr10	36440000	36450000	0.907
chr10	36460000	36470000	0.778
chr10	36470000	36480000	0.774
chr10	36480000	36490000	0.810
chr10	36490000	36500000	0.963
chr10	36500000	36510000	0.887
chr10	36560000	36570000	0.833
chr10	36570000	36580000	0.959
chr10	36580000	36590000	0.957
chr10	36600000	36610000	0.854
chr10	36610000	36620000	0.932
chr10	36620000	36630000	0.885
chr10	36630000	36640000	0.906
chr10	36640000	36650000	0.936
chr10	36650000	36660000	0.919
chr10	36660000	36670000	0.909
chr10	36670000	36680000	0.932
chr10	36680000	36690000	0.908
chr10	36690000	36700000	0.921
chr10	36700000	36710000	0.890
chr10	36710000	36720000	0.912
chr10	36720000	36730000	0.939
chr10	36730000	36740000	0.848
chr10	36740000	36750000	0.898
chr10	36760000	36770000	0.950
chr10	36770000	36780000	0.949
chr10	36780000	36790000	0.937
chr10	36790000	36800000	0.947
chr10	36800000	36810000	0.920
chr10	36810000	36820000	0.867
chr10	36820000	36830000	0.931
chr10	36830000	36840000	0.928
chr10	36840000	36850000	0.912
chr10	36850000	36860000	0.939
chr10	36860000	36870000	0.910
chr10	36870000	36880000	0.960
chr10	36880000	36890000	0.898
chr10	36890000	36900000	0.966
chr10	36900000	36910000	0.948
chr10	36910000	36920000	0.948
chr10	36920000	36930000	0.926
chr10	36930000	36940000	0.906
chr10	36940000	36950000	0.956
chr10	36950000	36960000	0.955
chr10	36960000	36970000	0.942
chr10	36970000	36980000	0.932
chr10	36980000	36990000	0.959
chr10	36990000	37000000	0.911
chr10	37000000	37010000	0.937
chr10	37010000	37020000	0.884
chr10	37020000	37030000	0.954
chr10	37030000	37040000	0.935
chr10	37040000	37050000	0.940
chr10	37050000	37060000	0.924
chr10	37060000	37070000	0.904
chr10	37070000	37080000	0.934
chr10	37080000	37090000	0.954
chr10	37090000	37100000	0.679
chr10	37100000	37110000	0.918
chr10	37110000	37120000	0.931
chr10	37120000	37130000	0.937
chr10	37130000	37140000	0.931
chr10	37140000	37150000	0.950
chr10	37150000	37160000	0.924
chr10	37160000	37170000	0.911
chr10	37170000	37180000	0.825
chr10	37180000	37190000	0.912
chr10	37200000	37210000	0.921
chr10	37210000	37220000	0.799
chr10	37220000	37230000	0.894
chr10	37230000	37240000	0.847
chr10	37270000	37280000	0.847
chr10	37280000	37290000	0.870
chr10	37290000	37300000	0.852
chr10	37300000	37310000	0.838
chr10	37330000	37340000	0.850
chr10	37350000	37360000	0.890
chr10	37360000	37370000	0.893
chr10	37370000	37380000	0.922
chr10	37400000	37410000	0.825
chr10	37410000	37420000	0.881
chr10	37420000	37430000	0.776
chr10	37430000	37440000	0.797
chr10	37440000	37450000	0.887
chr10	37480000	37490000	0.901
chr10	37530000	37540000	0.841
chr10	37550000	37560000	0.773
chr10	37560000	37570000	0.816
chr10	37570000	37580000	0.874
chr10	37580000	37590000	0.756
chr10	37590000	37600000	0.787
chr10	37600000	37610000	0.850
chr10	37620000	37630000	0.887
chr10	37630000	37640000	0.816
chr10	37660000	37670000	0.773
chr10	37670000	37680000	0.769
chr10	37680000	37690000	0.776
chr10	37700000	37710000	0.806
chr10	37710000	37720000	0.817
chr10	37730000	37740000	0.808
chr10	37740000	37750000	0.903
chr10	37750000	37760000	0.855
chr10	37760000	37770000	0.855
chr10	37770000	37780000	0.862
chr10	37780000	37790000	0.851
chr10	37790000	37800000	0.851
chr10	37810000	37820000	0.804
chr10	37820000	37830000	0.757
chr10	37830000	37840000	0.758
chr10	37840000	37850000	0.736
chr10	37860000	37870000	0.799
chr10	37870000	37880000	0.764
chr10	37900000	37910000	0.712
chr10	37910000	37920000	0.712
chr10	37920000	37930000	0.839
chr10	37930000	37940000	0.736
chr10	37940000	37950000	0.761
chr10	37950000	37960000	0.771
chr10	37960000	37970000	0.788
chr10	37970000	37980000	0.848
chr10	37980000	37990000	0.750
chr10	37990000	38000000	0.806
chr10	38000000	38010000	0.841
chr10	38010000	38020000	0.682
chr10	38020000	38030000	0.804
chr10	38030000	38040000	0.728
chr10	38040000	38050000	0.851
chr10	38060000	38070000	0.699
chr10	38070000	38080000	0.881
chr10	38080000	38090000	0.964
chr10	38090000	38100000	0.896
chr10	38100000	38110000	0.924
chr10	38110000	38120000	0.966
chr10	38130000	38140000	0.979
chr10	38140000	38150000	0.334
chr10	38150000	38160000	0.907
chr10	38160000	38170000	0.930
chr10	38170000	38180000	0.858
chr10	38190000	38200000	0.849
chr10	38200000	38210000	0.877
chr10	38210000	38220000	0.875
chr10	38220000	38230000	0.875
chr10	38230000	38240000	0.929
chr10	38240000	38250000	0.946
chr10	38250000	38260000	0.857
chr10	38260000	38270000	0.242
chr10	38270000	38280000	0.911
chr10	38280000	38290000	0.892
chr10	38290000	38300000	0.310
chr10	38300000	38310000	0.569
chr10	38310000	38320000	0.988
chr10	38320000	38330000	0.924
chr10	38350000	38360000	0.918
chr10	38360000	38370000	0.917
chr10	38370000	38380000	0.936
chr10	38380000	38390000	0.443
chr10	38400000	38410000	0.959
chr10	38410000	38420000	0.902
chr10	38430000	38440000	0.842
chr10	38440000	38450000	0.866
chr10	38450000	38460000	0.853
chr10	38460000	38470000	0.839
chr10	38480000	38490000	0.853
chr10	38490000	38500000	0.801
chr10	38500000	38510000	0.827
chr10	38510000	38520000	0.863
chr10	38530000	38540000	0.802
chr10	38550000	38560000	0.841
chr10	38560000	38570000	0.711
chr10	38580000	38590000	0.855
chr10	38600000	38610000	0.886
chr10	38610000	38620000	0.877
chr10	38620000	38630000	0.856
chr10	38630000	38640000	0.841
chr10	38640000	38650000	0.412
chr10	38660000	38670000	0.964
chr10	38690000	38700000	0.277
chr10	38700000	38710000	0.975
chr10	38710000	38720000	0.958
chr10	38720000	38730000	0.964
chr10	38730000	38740000	0.951
chr10	38740000	38750000	0.914
chr10	38770000	38780000	0.659
chr10	38780000	38790000	0.679
chr10	38790000	38800000	0.713
chr10	38800000	38810000	0.715
chr10	38810000	38820000	0.645
chr10	38860000	38870000	0.725
chr10	38870000	38880000	0.659
chr10	38880000	38890000	0.747
chr10	38890000	38900000	0.716
chr10	38900000	38910000	0.746
chr10	38920000	38930000	0.788
chr10	38960000	38970000	0.673
chr10	38990000	39000000	0.650
chr10	39000000	39010000	0.549
chr10	39010000	39020000	0.631
chr10	39020000	39030000	0.767
chr10	39030000	39040000	0.741
chr10	39060000	39070000	0.776
chr10	39070000	39080000	0.640
chr10	39080000	39090000	0.626
chr10	39090000	39100000	0.726
chr10	39100000	39110000	0.637
chr10	39110000	39120000	0.716
chr10	39120000	39130000	0.750
chr10	39130000	39140000	0.699
chr10	39140000	39150000	0.698
chr10	39150000	39160000	0.674
chr10	42350000	42360000	0.578
chr10	42360000	42370000	0.554
chr10	42370000	42380000	0.570
chr10	42380000	42390000	0.748
chr10	42390000	42400000	0.778
chr10	42400000	42410000	0.685
chr10	42430000	42440000	0.828
chr10	42490000	42500000	0.648
chr10	42520000	42530000	0.736
chr10	42530000	42540000	0.802
chr10	42590000	42600000	0.799
chr10	42600000	42610000	0.810
chr10	42630000	42640000	0.764
chr10	42640000	42650000	0.521
chr10	42660000	42670000	0.663
chr10	42670000	42680000	0.221
chr10	42680000	42690000	0.710
chr10	42690000	42700000	0.757
chr10	42720000	42730000	0.729
chr10	42730000	42740000	0.387
chr10	42760000	42770000	0.630
chr10	42770000	42780000	0.785
chr10	42790000	42800000	0.721
chr10	42800000	42810000	0.756
chr10	42810000	42820000	0.732
chr10	42830000	42840000	0.863
chr10	42840000	42850000	0.871
chr10	42850000	42860000	0.834
chr10	42860000	42870000	0.368
chr10	42870000	42880000	0.811
chr10	42880000	42890000	0.713
chr10	42890000	42900000	0.768
chr10	42900000	42910000	0.820
chr10	42910000	42920000	0.800
chr10	42920000	42930000	0.801
chr10	42950000	42960000	0.700
chr10	42960000	42970000	0.774
chr10	42970000	42980000	0.530
chr10	42980000	42990000	0.729
chr10	42990000	43000000	0.840
chr10	43000000	43010000	0.868
chr10	43010000	43020000	0.938
chr10	43020000	43030000	0.920
chr10	43030000	43040000	0.936
chr10	43040000	43050000	0.353
chr10	43050000	43060000	0.916
chr10	43060000	43070000	0.925
chr10	43070000	43080000	0.915
chr10	43080000	43090000	0.962
chr10	43100000	43110000	0.968
chr10	43110000	43120000	0.951
chr10	43120000	43130000	0.969
chr10	43130000	43140000	0.412
chr10	43140000	43150000	0.917
chr10	43150000	43160000	0.836
chr10	43160000	43170000	0.910
chr10	43170000	43180000	0.829
chr10	43180000	43190000	0.892
chr10	43190000	43200000	0.863
chr10	43200000	43210000	0.754
chr10	43210000	43220000	0.849
chr10	43220000	43230000	0.785
chr10	43230000	43240000	0.861
chr10	43240000	43250000	0.371
chr10	43250000	43260000	0.270
chr10	43260000	43270000	0.899
chr10	43270000	43280000	0.372
chr10	43280000	43290000	0.936
chr10	43290000	43300000	0.984
chr10	43300000	43310000	0.956
chr10	43310000	43320000	0.884
chr10	43320000	43330000	0.800
chr10	43330000	43340000	0.511
chr10	43340000	43350000	0.891
chr10	43350000	43360000	0.824
chr10	43360000	43370000	0.532
chr10	43370000	43380000	0.866
chr10	43380000	43390000	0.854
chr10	43390000	43400000	0.511
chr10	43400000	43410000	0.827
chr10	43420000	43430000	0.479
chr10	43430000	43440000	0.905
chr10	43440000	43450000	0.523
chr10	43450000	43460000	0.834
chr10	43460000	43470000	0.901
chr10	43470000	43480000	0.882
chr10	43480000	43490000	0.893
chr10	43490000	43500000	0.899
chr10	43500000	43510000	0.899
chr10	43510000	43520000	0.885
chr10	43520000	43530000	0.746
chr10	43530000	43540000	0.880
chr10	43540000	43550000	0.892
chr10	43550000	43560000	0.890
chr10	43560000	43570000	0.921
chr10	43570000	43580000	0.329
chr10	43580000	43590000	0.890
chr10	43590000	43600000	0.901
chr10	43600000	43610000	0.580
chr10	43610000	43620000	0.900
chr10	43620000	43630000	0.866
chr10	43630000	43640000	0.203
chr10	43640000	43650000	0.840
chr10	43660000	43670000	0.949
chr10	43670000	43680000	0.934
chr10	43680000	43690000	0.843
chr10	43690000	43700000	0.702
chr10	43700000	43710000	0.801
chr10	43710000	43720000	0.674
chr10	43720000	43730000	0.336
chr10	43730000	43740000	0.820
chr10	43740000	43750000	0.828
chr10	43750000	43760000	0.630
chr10	43760000	43770000	0.202
chr10	43770000	43780000	0.767
chr10	43780000	43790000	0.802
chr10	43790000	43800000	0.892
chr10	43800000	43810000	0.713
chr10	43810000	43820000	0.638
chr10	43820000	43830000	0.879
chr10	43830000	43840000	0.825
chr10	43840000	43850000	0.603
chr10	43850000	43860000	0.583
chr10	43860000	43870000	0.948
chr10	43870000	43880000	0.904
chr10	43880000	43890000	0.867
chr10	43890000	43900000	0.222
chr10	43900000	43910000	0.204
chr10	43910000	43920000	0.619
chr10	43920000	43930000	0.949
chr10	43930000	43940000	0.441
chr10	43940000	43950000	0.902
chr10	43950000	43960000	0.490
chr10	43960000	43970000	0.950
chr10	43970000	43980000	0.925
chr10	43980000	43990000	0.938
chr10	43990000	44000000	0.911
chr10	44000000	44010000	0.849
chr10	44010000	44020000	0.778
chr10	44020000	44030000	0.795
chr10	44030000	44040000	0.841
chr10	44040000	44050000	0.907
chr10	44050000	44060000	0.906
chr10	44060000	44070000	0.352
chr10	44070000	44080000	0.612
chr10	44080000	44090000	0.930
chr10	44090000	44100000	0.844
chr10	44100000	44110000	0.398
chr10	44120000	44130000	0.891
chr10	44140000	44150000	0.297
chr10	44150000	44160000	0.934
chr10	44160000	44170000	0.605
chr10	44170000	44180000	0.854
chr10	44180000	44190000	0.496
chr10	44190000	44200000	0.917
chr10	44200000	44210000	0.913
chr10	44210000	44220000	0.938
chr10	44220000	44230000	0.898
chr10	44230000	44240000	0.909
chr10	44240000	44250000	0.853
chr10	44250000	44260000	0.903
chr10	44270000	44280000	0.932
chr10	44280000	44290000	0.931
chr10	44290000	44300000	0.899
chr10	44300000	44310000	0.927
chr10	44310000	44320000	0.906
chr10	44320000	44330000	0.953
chr10	44330000	44340000	0.868
chr10	44340000	44350000	0.802
chr10	44350000	44360000	0.898
chr10	44360000	44370000	0.904
chr10	44370000	44380000	0.861
chr10	44380000	44390000	0.914
chr10	44390000	44400000	0.925
chr10	44400000	44410000	0.688
chr10	44410000	44420000	0.908
chr10	44420000	44430000	0.942
chr10	44430000	44440000	0.863
chr10	44440000	44450000	0.939
chr10	44450000	44460000	0.908
chr10	44460000	44470000	0.917
chr10	44470000	44480000	0.923
chr10	44480000	44490000	0.931
chr10	44490000	44500000	0.954
chr10	44500000	44510000	0.907
chr10	44510000	44520000	0.882
chr10	44520000	44530000	0.917
chr10	44530000	44540000	0.890
chr10	44540000	44550000	0.804
chr10	44550000	44560000	0.872
chr10	44560000	44570000	0.878
chr10	44570000	44580000	0.910
chr10	44580000	44590000	0.942
chr10	44590000	44600000	0.930
chr10	44600000	44610000	0.766
chr10	44610000	44620000	0.880
chr10	44620000	44630000	0.928
chr10	44640000	44650000	0.924
chr10	44660000	44670000	0.923
chr10	44670000	44680000	0.857
chr10	44680000	44690000	0.901
chr10	44690000	44700000	0.901
chr10	44700000	44710000	0.894
chr10	44720000	44730000	0.696
chr10	44730000	44740000	0.928
chr10	44740000	44750000	0.900
chr10	44750000	44760000	0.883
chr10	44760000	44770000	0.903
chr10	44770000	44780000	0.910
chr10	44780000	44790000	0.460
chr10	44790000	44800000	0.880
chr10	44800000	44810000	0.607
chr10	44810000	44820000	0.890
chr10	44820000	44830000	0.910
chr10	44830000	44840000	0.857
chr10	44840000	44850000	0.938
chr10	44850000	44860000	0.876
chr10	44860000	44870000	0.914
chr10	44870000	44880000	0.552
chr10	44880000	44890000	0.258
chr10	44890000	44900000	0.907
chr10	44900000	44910000	0.931
chr10	44910000	44920000	0.910
chr10	44920000	44930000	0.887
chr10	44930000	44940000	0.903
chr10	44950000	44960000	0.856
chr10	44960000	44970000	0.878
chr10	44970000	44980000	0.896
chr10	44980000	44990000	0.879
chr10	45000000	45010000	0.919
chr10	45010000	45020000	0.911
chr10	45040000	45050000	0.914
chr10	45050000	45060000	0.946
chr10	45060000	45070000	0.930
chr10	45070000	45080000	0.945
chr10	45080000	45090000	0.933
chr10	45090000	45100000	0.931
chr10	45110000	45120000	0.900
chr10	45120000	45130000	0.875
chr10	45140000	45150000	0.808
chr10	45150000	45160000	0.937
chr10	45160000	45170000	0.896
chr10	45170000	45180000	0.937
chr10	45180000	45190000	0.915
chr10	45190000	45200000	0.918
chr10	45200000	45210000	0.884
chr10	45210000	45220000	0.907
chr10	45230000	45240000	0.975
chr10	45240000	45250000	0.940
chr10	45250000	45260000	0.869
chr10	45260000	45270000	0.950
chr10	45270000	45280000	0.899
chr10	45280000	45290000	0.884
chr10	45290000	45300000	0.888
chr10	45300000	45310000	0.907
chr10	45310000	45320000	0.921
chr10	45320000	45330000	0.881
chr10	45330000	45340000	0.964
chr10	45340000	45350000	0.943
chr10	45350000	45360000	0.731
chr10	45360000	45370000	0.463
chr10	45370000	45380000	0.681
chr10	45380000	45390000	0.943
chr10	45390000	45400000	0.890
chr10	45400000	45410000	0.902
chr10	45410000	45420000	0.939
chr10	45420000	45430000	0.825
chr10	45430000	45440000	0.899
chr10	45440000	45450000	0.843
chr10	45450000	45460000	0.259
chr10	45460000	45470000	0.791
chr10	45470000	45480000	0.578
chr10	45480000	45490000	0.870
chr10	45490000	45500000	0.261
chr10	45510000	45520000	0.877
chr10	45550000	45560000	0.904
chr10	45560000	45570000	0.911
chr10	45570000	45580000	0.904
chr10	45590000	45600000	0.850
chr10	45600000	45610000	0.865
chr10	45610000	45620000	0.886
chr10	45620000	45630000	0.972
chr10	45630000	45640000	0.861
chr10	45640000	45650000	0.875
chr10	45650000	45660000	0.868
chr10	45660000	45670000	0.916
chr10	45670000	45680000	0.879
chr10	45690000	45700000	0.806
chr10	45700000	45710000	0.937
chr10	45710000	45720000	0.916
chr10	45720000	45730000	0.812
chr10	45730000	45740000	0.777
chr10	45740000	45750000	0.790
chr10	45750000	45760000	0.925
chr10	45770000	45780000	0.902
chr10	45790000	45800000	0.934
chr10	45820000	45830000	0.745
chr10	45830000	45840000	0.880
chr10	45840000	45850000	0.935
chr10	45850000	45860000	0.824
chr10	45860000	45870000	0.044
chr10	45870000	45880000	0.791
chr10	45880000	45890000	0.938
chr10	45890000	45900000	0.937
chr10	45900000	45910000	0.893
chr10	45910000	45920000	0.415
chr10	45920000	45930000	0.741
chr10	45930000	45940000	0.932
chr10	45940000	45950000	0.801
chr10	45950000	45960000	0.913
chr10	45960000	45970000	0.796
chr10	45970000	45980000	0.928
chr10	45980000	45990000	0.935
chr10	45990000	46000000	0.949
chr10	46000000	46010000	0.799
chr10	46010000	46020000	0.859
chr10	46020000	46030000	0.928
chr10	46030000	46040000	0.969
chr10	46040000	46050000	0.889
chr10	46050000	46060000	0.884
chr10	46060000	46070000	0.975
chr10	46070000	46080000	0.919
chr10	46080000	46090000	0.189
chr10	46090000	46100000	0.445
chr10	46100000	46110000	0.910
chr10	46110000	46120000	0.956
chr10	46120000	46130000	0.978
chr10	46130000	46140000	0.953
chr10	46150000	46160000	0.965
chr10	46160000	46170000	0.239
chr10	46170000	46180000	0.913
chr10	46200000	46210000	0.941
chr10	46210000	46220000	0.846
chr10	46220000	46230000	0.282
chr10	46230000	46240000	0.938
chr10	46240000	46250000	0.960
chr10	46950000	46960000	0.467
chr10	46960000	46970000	0.847
chr10	46970000	46980000	0.330
chr10	46980000	46990000	0.829
chr10	46990000	47000000	0.558
chr10	47000000	47010000	0.676
chr10	47010000	47020000	0.958
chr10	47020000	47030000	0.872
chr10	47030000	47040000	0.864
chr10	47040000	47050000	0.904
chr10	47050000	47060000	0.895
chr10	47060000	47070000	0.948
chr10	47070000	47080000	0.893
chr10	47080000	47090000	0.654
chr10	47090000	47100000	0.786
chr10	47100000	47110000	0.825
chr10	47110000	47120000	0.886
chr10	47120000	47130000	0.868
chr10	47130000	47140000	0.898
chr10	47150000	47160000	0.443
chr10	47340000	47350000	0.929
chr10	47350000	47360000	0.966
chr10	47370000	47380000	0.929
chr10	47380000	47390000	0.945
chr10	47390000	47400000	0.315
chr10	47550000	47560000	0.953
chr10	47570000	47580000	0.950
chr10	47580000	47590000	0.897
chr10	47590000	47600000	0.806
chr10	47600000	47610000	0.817
chr10	47610000	47620000	0.907
chr10	47620000	47630000	0.857
chr10	47630000	47640000	0.848
chr10	47640000	47650000	0.849
chr10	47650000	47660000	0.251
chr10	47660000	47670000	0.863
chr10	47670000	47680000	0.837
chr10	47680000	47690000	0.929
chr10	47690000	47700000	0.903
chr10	47700000	47710000	0.844
chr10	47720000	47730000	0.914
chr10	47960000	47970000	0.703
chr10	48310000	48320000	0.900
chr10	48320000	48330000	0.930
chr10	48330000	48340000	0.919
chr10	48350000	48360000	0.400
chr10	48360000	48370000	0.754
chr10	48370000	48380000	0.876
chr10	48380000	48390000	0.958
chr10	48390000	48400000	0.894
chr10	48400000	48410000	0.855
chr10	48410000	48420000	0.930
chr10	48420000	48430000	0.820
chr10	48430000	48440000	0.297
chr10	48440000	48450000	0.818
chr10	48450000	48460000	0.867
chr10	48460000	48470000	0.892
chr10	48470000	48480000	0.917
chr10	48480000	48490000	0.893
chr10	48490000	48500000	0.913
chr10	48500000	48510000	0.901
chr10	48510000	48520000	0.871
chr10	48520000	48530000	0.834
chr10	48530000	48540000	0.910
chr10	48540000	48550000	0.943
chr10	48550000	48560000	0.909
chr10	48560000	48570000	0.849
chr10	48570000	48580000	0.691
chr10	48580000	48590000	0.917
chr10	48590000	48600000	0.944
chr10	48600000	48610000	0.955
chr10	48610000	48620000	0.903
chr10	48620000	48630000	0.910
chr10	48630000	48640000	0.951
chr10	48640000	48650000	0.924
chr10	48650000	48660000	0.925
chr10	48660000	48670000	0.949
chr10	49200000	49210000	0.940
chr10	49210000	49220000	0.897
chr10	49380000	49390000	0.790
chr10	49390000	49400000	0.861
chr10	49400000	49410000	0.705
chr10	49410000	49420000	0.951
chr10	49420000	49430000	0.874
chr10	49440000	49450000	0.849
chr10	49450000	49460000	0.893
chr10	49460000	49470000	0.914
chr10	49470000	49480000	0.735
chr10	49480000	49490000	0.865
chr10	49490000	49500000	0.826
chr10	49500000	49510000	0.892
chr10	49510000	49520000	0.095
chr10	49520000	49530000	0.954
chr10	49530000	49540000	0.768
chr10	49540000	49550000	0.955
chr10	49550000	49560000	0.783
chr10	49580000	49590000	0.965
chr10	49620000	49630000	0.866
chr10	49640000	49650000	0.834
chr10	49650000	49660000	0.871
chr10	49660000	49670000	0.861
chr10	49670000	49680000	0.494
chr10	49680000	49690000	0.837
chr10	49690000	49700000	0.903
chr10	49700000	49710000	0.846
chr10	49710000	49720000	0.887
chr10	49720000	49730000	0.886
chr10	49730000	49740000	0.244
chr10	49740000	49750000	0.924
chr10	49750000	49760000	0.930
chr10	49760000	49770000	0.890
chr10	49770000	49780000	0.910
chr10	49780000	49790000	0.884
